hour_utc,runs__branch_protection_rule,runs__check_run,runs__check_suite,runs__create,runs__delete,runs__deployment,runs__deployment_status,runs__discussion,runs__discussion_comment,runs__dynamic,runs__fork,runs__gollum,runs__issue_comment,runs__issues,runs__label,runs__merge_group,runs__milestone,runs__page_build,runs__project_card,runs__pull_request,runs__pull_request_review,runs__pull_request_review_comment,runs__pull_request_target,runs__push,runs__release,runs__repository_dispatch,runs__schedule,runs__status,runs__watch,runs__workflow_dispatch,runs__workflow_run,runs__other,runs__total
2023-10-16T16:00:00Z,0,0,0,0,0,0,0,0,0,17,0,0,2,7,0,0,0,0,0,39,0,0,4,52,7,0,11,0,0,15,0,0,154
2023-10-16T17:00:00Z,0,0,0,0,0,0,0,0,0,8,0,0,1,1,0,0,0,0,0,41,0,0,5,71,4,0,3,0,0,9,0,0,143
2023-10-16T18:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,1,0,0,33,0,0,3,32,7,0,7,0,0,7,0,0,98
2023-10-16T19:00:00Z,0,5,0,0,1,0,0,0,0,12,0,0,0,1,0,0,0,0,0,21,0,0,2,73,4,1,4,0,0,9,1,0,134
2023-10-16T20:00:00Z,0,0,0,0,0,0,0,0,0,11,0,0,2,1,0,0,0,0,0,50,0,0,5,74,6,0,3,0,0,6,1,0,159
2023-10-16T21:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,34,0,0,0,86,5,1,3,0,0,2,1,0,135
2023-10-16T22:00:00Z,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,1,0,0,33,0,0,7,46,1,0,9,0,0,3,0,0,110
2023-10-16T23:00:00Z,0,0,0,0,0,0,0,0,0,9,0,0,1,5,0,0,0,0,0,26,0,0,1,25,3,0,4,0,0,7,0,0,81
2023-10-17T00:00:00Z,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,7,0,0,0,16,0,0,34,0,0,3,0,0,69
2023-10-17T01:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,30,0,0,0,15,0,0,13,0,0,3,0,0,64
2023-10-17T02:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,23,0,0,3,32,4,0,8,0,0,3,0,0,79
2023-10-17T03:00:00Z,0,0,0,1,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,32,0,0,0,29,1,0,7,0,0,5,0,0,89
2023-10-17T04:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,3,20,0,0,18,0,0,1,0,0,55
2023-10-17T05:00:00Z,0,0,0,1,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,39,0,0,2,42,3,0,10,0,0,6,0,0,112
2023-10-17T06:00:00Z,0,0,0,0,0,0,0,0,0,8,0,0,1,2,0,0,0,0,0,19,0,0,4,14,1,0,2,0,0,3,0,0,54
2023-10-17T07:00:00Z,0,0,0,0,0,0,0,0,0,12,0,0,1,1,0,0,0,0,0,36,0,0,1,69,5,0,9,0,0,5,3,0,142
2023-10-17T08:00:00Z,0,0,0,0,0,0,0,0,0,11,0,0,1,1,0,0,0,0,0,43,0,0,1,71,9,0,4,0,0,4,1,0,146
2023-10-17T09:00:00Z,0,0,0,0,0,0,0,0,0,7,0,0,2,5,0,0,0,0,0,58,0,0,5,63,8,0,6,0,0,5,2,0,161
2023-10-17T10:00:00Z,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,31,0,0,3,52,3,0,11,0,0,7,1,0,121
2023-10-17T11:00:00Z,0,0,0,1,0,0,0,0,0,11,0,0,1,5,0,0,0,0,0,28,0,0,10,44,4,0,6,0,0,15,1,0,126
2023-10-17T12:00:00Z,0,0,0,0,0,0,0,0,0,9,0,0,1,5,0,0,0,0,0,76,0,0,5,55,1,0,6,0,0,12,1,0,171
2023-10-17T13:00:00Z,0,0,0,0,0,0,0,0,0,7,0,0,5,1,0,0,0,0,0,48,0,0,10,114,6,2,3,0,0,18,1,0,215
2023-10-17T14:00:00Z,0,0,0,1,0,0,0,0,0,15,0,0,0,7,0,0,0,0,0,19,0,0,6,47,4,0,5,0,0,17,2,0,123
2023-10-17T15:00:00Z,0,0,0,0,0,0,0,0,0,10,0,0,2,2,0,0,0,0,0,37,0,1,3,68,10,1,7,0,0,13,3,0,157
2023-10-17T16:00:00Z,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,38,0,0,2,58,4,0,4,0,0,13,1,0,134
2023-10-17T17:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,60,0,0,10,78,6,0,3,0,0,8,0,0,171
2023-10-17T18:00:00Z,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,1,0,0,43,0,0,3,33,5,3,5,0,0,6,1,0,108
2023-10-17T19:00:00Z,0,0,0,0,0,0,0,0,0,14,0,0,0,2,0,0,0,0,0,32,0,0,4,53,15,0,7,0,0,9,4,0,140
2023-10-17T20:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,67,0,0,2,51,7,0,2,0,0,10,1,0,150
2023-10-17T21:00:00Z,0,0,0,1,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,54,0,0,4,50,13,1,3,0,0,6,2,0,147
2023-10-17T22:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,15,0,0,1,28,1,0,5,0,0,3,0,0,58
2023-10-17T23:00:00Z,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,35,0,0,1,47,5,1,3,0,0,1,0,0,100
2023-10-18T00:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,38,0,0,6,37,0,0,17,0,0,4,1,0,105
2023-10-18T01:00:00Z,0,0,0,0,0,0,2,0,0,6,0,0,0,1,0,1,0,0,0,99,0,0,11,42,6,0,21,0,0,2,1,0,192
2023-10-18T02:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,28,0,0,6,24,2,0,18,0,0,8,0,0,90
2023-10-18T03:00:00Z,0,5,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,19,0,0,1,23,3,0,14,0,0,7,1,0,78
2023-10-18T04:00:00Z,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,32,0,0,4,21,1,0,5,0,0,4,0,0,74
2023-10-18T05:00:00Z,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,48,0,0,7,33,1,0,4,0,0,2,1,0,103
2023-10-18T06:00:00Z,0,0,0,1,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,42,0,0,3,39,1,0,10,0,0,7,0,0,116
2023-10-18T07:00:00Z,0,0,0,0,0,0,0,0,0,7,0,0,2,3,0,0,0,0,0,35,0,0,3,44,4,0,9,0,0,7,1,0,115
2023-10-18T08:00:00Z,0,0,0,0,0,0,0,0,0,10,0,0,1,6,0,2,0,0,0,47,0,0,3,72,5,0,7,0,0,11,3,0,167
2023-10-18T09:00:00Z,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,25,0,0,4,64,5,0,5,0,0,12,1,0,124
2023-10-18T10:00:00Z,0,0,0,0,0,0,0,0,0,9,0,0,1,3,0,0,0,0,0,42,0,0,6,45,4,0,5,0,0,3,0,0,118
2023-10-18T11:00:00Z,0,0,0,0,0,0,0,0,0,15,0,0,1,4,0,0,0,0,0,32,0,0,12,56,4,0,6,0,0,4,0,0,134
2023-10-18T12:00:00Z,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,30,0,0,3,68,7,0,8,0,0,10,2,0,143
2023-10-18T13:00:00Z,0,0,0,0,0,0,0,0,0,9,0,0,2,4,0,0,0,0,0,44,0,0,6,76,12,2,1,0,0,15,1,0,172
2023-10-18T14:00:00Z,0,0,0,0,0,0,0,0,0,16,0,0,3,5,0,0,0,0,0,85,0,0,17,70,5,0,2,0,0,9,1,0,213
2023-10-18T15:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,4,7,0,0,0,0,0,61,0,0,7,62,8,3,4,0,0,4,2,0,167
2023-10-18T16:00:00Z,0,0,0,0,0,0,0,0,0,13,0,0,1,6,0,0,0,0,0,38,0,0,5,63,4,0,5,0,0,8,0,0,143
2023-10-18T17:00:00Z,0,0,0,0,0,0,0,0,0,10,0,0,5,3,0,0,0,0,0,32,0,0,2,63,6,1,2,0,0,13,3,0,140
2023-10-18T18:00:00Z,0,0,0,0,0,0,0,0,0,14,0,0,1,2,0,0,0,0,0,81,0,0,2,88,14,0,4,0,0,8,0,0,214
2023-10-18T19:00:00Z,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,40,0,0,1,56,6,0,5,0,0,8,1,0,127
2023-10-18T20:00:00Z,0,0,0,0,0,0,0,0,0,22,0,0,0,2,0,0,0,0,0,60,0,0,1,50,4,0,7,0,0,13,1,0,160
2023-10-18T21:00:00Z,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,33,0,0,3,36,1,0,3,0,0,6,3,0,92
2023-10-18T22:00:00Z,0,0,0,0,0,0,0,0,0,11,0,0,2,2,0,0,0,0,0,26,0,0,3,43,0,1,11,0,0,6,0,0,105
2023-10-18T23:00:00Z,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,28,0,0,5,25,2,0,3,0,0,1,1,0,74
2023-10-19T00:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,31,0,0,2,36,1,0,15,0,0,4,0,0,96
2023-10-19T01:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,1,3,0,0,0,0,0,34,0,0,0,33,0,0,22,0,0,2,2,0,102
2023-10-19T02:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,42,0,0,3,24,3,0,12,0,0,6,2,0,98
2023-10-19T03:00:00Z,0,0,0,0,0,0,0,0,0,7,0,0,2,2,0,0,0,0,0,37,0,0,7,21,4,0,6,0,0,3,0,0,89
2023-10-19T04:00:00Z,0,0,0,1,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,22,0,0,4,27,8,0,9,0,0,3,0,0,80
2023-10-19T05:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,47,0,0,7,18,5,2,8,0,0,6,1,0,100
2023-10-19T06:00:00Z,0,0,0,3,1,0,0,0,0,9,0,0,6,1,0,0,0,0,0,45,0,0,4,47,2,0,6,0,0,5,1,0,130
2023-10-19T07:00:00Z,0,0,0,0,2,0,0,0,0,9,0,0,0,3,0,0,0,0,0,24,0,0,1,52,7,0,6,0,0,4,1,0,109
2023-10-19T08:00:00Z,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,1,0,0,148,0,0,9,58,8,0,5,0,0,7,0,0,251
2023-10-19T09:00:00Z,0,0,0,0,0,0,0,0,0,12,0,0,2,4,0,0,0,0,0,39,0,0,3,138,6,0,7,0,0,8,1,0,220
2023-10-19T10:00:00Z,0,0,0,1,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,62,0,0,5,106,7,0,7,0,0,6,1,0,210
2023-10-19T11:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,76,0,0,4,61,8,0,4,0,0,16,4,0,183
2023-10-19T12:00:00Z,0,0,0,0,0,0,0,0,0,16,0,0,1,2,0,0,1,0,0,129,0,0,12,67,6,0,11,0,0,10,7,0,262
2023-10-19T13:00:00Z,0,0,0,0,0,0,0,0,0,13,0,0,2,8,0,0,0,1,0,110,0,0,4,92,7,1,7,0,0,8,2,0,255
2023-10-19T14:00:00Z,0,0,0,0,0,0,0,1,0,14,0,0,0,6,0,0,0,1,0,108,0,0,4,66,11,0,4,0,0,11,8,0,234
2023-10-19T15:00:00Z,0,0,0,0,0,0,0,0,0,14,0,0,3,1,0,0,0,0,0,59,0,0,2,106,5,0,5,0,0,17,3,0,215
2023-10-19T16:00:00Z,0,0,0,0,1,0,0,0,0,14,0,0,0,9,0,0,0,0,0,40,1,0,6,44,11,0,3,0,0,7,0,0,136
2023-10-19T17:00:00Z,0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,1,0,39,1,0,4,86,5,1,2,0,0,6,6,0,169
2023-10-19T18:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,2,6,0,0,0,0,0,30,0,0,7,47,3,0,7,0,0,10,1,0,118
2023-10-19T19:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,10,0,0,1,51,8,0,7,0,1,14,0,0,95
2023-10-19T20:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,1,3,0,0,0,0,0,25,0,0,0,29,11,0,5,0,0,4,0,0,83
2023-10-19T21:00:00Z,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,23,0,0,1,53,4,0,8,0,0,3,0,0,101
2023-10-19T22:00:00Z,0,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,1,0,21,0,0,1,74,6,0,7,0,0,4,2,0,129
2023-10-19T23:00:00Z,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,11,0,0,3,10,2,0,6,0,0,2,0,0,41
2023-10-20T00:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,11,0,0,4,26,0,0,21,0,0,1,0,0,69
2023-10-20T01:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,18,0,0,1,38,1,0,26,0,0,4,0,0,93
2023-10-20T02:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,13,0,0,8,31,4,0,16,0,0,4,0,0,82
2023-10-20T03:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,9,0,0,2,27,4,0,12,0,0,1,0,0,63
2023-10-20T04:00:00Z,0,0,0,0,0,0,0,0,0,10,0,0,2,1,0,0,0,0,0,7,0,0,1,22,0,0,10,0,0,3,0,0,56
2023-10-20T05:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,6,0,0,3,16,3,0,5,0,0,5,2,0,47
2023-10-20T06:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,2,2,0,0,0,0,0,13,0,0,5,65,2,0,11,0,0,6,2,0,111
2023-10-20T07:00:00Z,0,0,0,0,0,0,0,1,0,14,0,0,0,3,0,0,0,0,0,31,0,0,2,45,5,1,6,0,0,4,0,0,112
2023-10-20T08:00:00Z,1,0,0,0,0,0,0,0,0,9,0,0,1,10,0,0,0,0,0,22,0,0,4,73,2,0,8,0,0,5,2,0,137
2023-10-20T09:00:00Z,0,0,0,0,0,0,0,0,0,10,0,0,0,6,0,0,0,0,0,78,0,0,4,73,6,0,8,0,1,3,0,0,189
2023-10-20T10:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,3,8,0,0,0,0,0,27,0,0,5,63,13,1,7,0,0,9,0,0,141
2023-10-20T11:00:00Z,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,28,0,0,4,46,5,0,2,0,0,7,1,0,105
2023-10-20T12:00:00Z,0,0,0,0,0,0,0,0,0,12,0,1,2,3,0,0,1,0,0,58,0,0,7,56,7,1,13,0,0,6,4,0,171
2023-10-20T13:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,1,2,0,0,0,0,0,62,0,0,4,58,11,0,6,0,0,8,2,0,159
2023-10-20T14:00:00Z,0,0,0,0,0,0,0,0,0,14,0,0,1,3,0,0,0,0,0,39,0,0,3,49,6,0,5,0,0,14,0,0,134
2023-10-20T15:00:00Z,0,0,0,0,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0,44,1,0,11,50,3,0,4,0,0,3,3,0,140
2023-10-20T16:00:00Z,0,0,0,1,0,0,0,0,0,13,0,0,2,2,0,0,0,0,0,34,0,0,5,77,4,0,10,0,0,9,2,0,159
2023-10-20T17:00:00Z,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,21,0,0,0,72,5,2,7,0,1,11,0,0,133
2023-10-20T18:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,38,0,0,1,54,5,5,8,0,0,4,1,0,120
2023-10-20T19:00:00Z,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,30,0,0,2,37,2,2,6,0,0,5,1,0,93
2023-10-20T20:00:00Z,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,30,0,0,3,41,3,1,4,0,0,6,2,0,101
2023-10-20T21:00:00Z,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,27,0,0,3,44,6,0,1,0,0,5,0,0,95
2023-10-20T22:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,31,0,0,0,22,0,0,7,0,0,8,2,0,75
2023-10-20T23:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,20,0,0,3,43,0,0,8,0,0,2,1,0,82
2023-10-21T00:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,15,0,0,0,23,2,1,21,0,0,4,3,0,75
2023-10-21T01:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,12,0,0,4,17,0,0,30,0,0,3,0,0,70
2023-10-21T02:00:00Z,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,47,0,0,2,17,5,0,13,0,0,0,0,0,97
2023-10-21T03:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,2,1,0,0,0,0,0,14,0,0,0,14,2,0,22,0,0,1,0,0,61
2023-10-21T04:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,4,13,2,0,11,0,0,0,0,0,36
2023-10-21T05:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,9,0,0,0,20,0,0,7,0,0,0,0,0,43
2023-10-21T06:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12,0,0,3,10,0,1,13,0,0,0,1,0,45
2023-10-21T07:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,13,3,0,5,0,0,0,5,0,36
2023-10-21T08:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,13,0,0,1,10,1,0,9,0,0,6,0,0,46
2023-10-21T09:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,23,0,0,0,17,4,0,7,0,0,3,0,0,58
2023-10-21T10:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,0,0,0,20,2,0,5,0,0,1,4,0,48
2023-10-21T11:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,12,0,0,0,22,2,0,3,0,0,2,0,0,46
2023-10-21T12:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,9,0,0,3,33,2,0,17,0,0,1,1,0,78
2023-10-21T13:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,15,0,0,1,22,0,0,7,0,0,3,0,0,56
2023-10-21T14:00:00Z,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,9,0,0,0,20,0,0,4,0,0,0,0,0,43
2023-10-21T15:00:00Z,0,0,0,0,0,0,0,0,0,12,0,0,1,1,0,0,0,0,0,12,0,0,0,37,0,0,8,0,0,6,0,0,77
2023-10-21T16:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,28,0,0,0,38,1,0,9,0,0,7,2,0,87
2023-10-21T17:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,20,0,0,0,42,0,0,4,0,0,1,3,0,76
2023-10-21T18:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,14,0,0,0,23,0,0,4,0,0,2,9,0,55
2023-10-21T19:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,13,0,0,2,23,2,0,4,0,0,0,0,0,48
2023-10-21T20:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,2,2,0,0,0,0,0,3,0,0,0,16,3,0,11,0,0,6,0,0,49
2023-10-21T21:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,17,0,0,1,20,1,0,6,0,0,2,1,0,54
2023-10-21T22:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,13,0,0,1,9,3,0,5,0,0,4,0,0,40
2023-10-21T23:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,21,1,0,13,0,0,1,0,0,40
2023-10-22T00:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,1,0,0,15,5,0,320,0,0,5,4,0,361
2023-10-22T01:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,2,8,0,0,96,0,0,0,0,0,112
2023-10-22T02:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,9,0,0,0,21,0,0,49,0,0,3,1,0,87
2023-10-22T03:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,11,2,0,36,0,0,2,0,0,65
2023-10-22T04:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,0,16,0,0,0,0,0,34
2023-10-22T05:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,26,0,0,0,0,0,50
2023-10-22T06:00:00Z,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,14,0,0,1,23,2,0,17,0,0,0,3,0,68
2023-10-22T07:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,7,0,0,3,0,0,30
2023-10-22T08:00:00Z,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,9,0,0,0,24,0,0,11,0,0,2,0,0,56
2023-10-22T09:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,39,0,0,3,30,1,0,8,0,0,2,1,0,91
2023-10-22T10:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,8,0,0,0,31,1,1,19,0,0,2,0,0,70
2023-10-22T11:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,14,0,0,1,17,2,0,0,0,0,8,0,0,48
2023-10-22T12:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,7,0,0,1,17,3,0,19,0,0,5,1,0,57
2023-10-22T13:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,15,0,0,4,34,1,0,6,0,0,2,3,0,70
2023-10-22T14:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,25,0,0,1,45,1,0,7,0,0,8,0,0,91
2023-10-22T15:00:00Z,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,8,0,0,4,33,2,0,16,0,0,7,1,0,82
2023-10-22T16:00:00Z,0,0,0,0,0,0,0,0,0,9,0,0,1,1,0,0,0,0,0,25,0,0,0,22,0,0,7,0,0,5,0,0,70
2023-10-22T17:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,16,0,0,1,30,2,0,6,0,0,3,1,0,65
2023-10-22T18:00:00Z,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,17,0,0,5,34,1,0,18,0,0,5,12,0,100
2023-10-22T19:00:00Z,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,12,0,0,0,18,3,0,17,0,0,0,2,0,63
2023-10-22T20:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,43,0,0,1,36,0,0,28,0,0,2,3,0,118
2023-10-22T21:00:00Z,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,11,0,0,2,27,0,0,8,0,0,0,0,0,56
2023-10-22T22:00:00Z,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,13,0,0,2,22,2,0,10,0,0,1,0,0,54
2023-10-22T23:00:00Z,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,20,0,0,0,39,0,0,16,0,0,3,0,0,86
2023-10-23T00:00:00Z,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,27,0,0,1,17,2,0,115,0,0,4,0,0,175
2023-10-23T01:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,19,0,0,6,32,3,0,59,0,0,1,1,0,128
2023-10-23T02:00:00Z,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,55,0,0,4,50,1,0,26,0,0,3,0,0,151
2023-10-23T03:00:00Z,0,0,0,0,0,0,0,0,0,7,0,0,1,6,0,0,0,1,0,52,0,0,5,48,0,0,37,0,0,8,0,0,165
2023-10-23T04:00:00Z,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,35,0,0,5,33,0,0,30,0,0,1,0,0,116
2023-10-23T05:00:00Z,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,35,0,0,3,30,0,0,37,0,1,1,2,0,121
2023-10-23T06:00:00Z,1,0,0,1,0,0,0,0,0,12,0,0,3,4,0,0,0,0,0,46,0,0,1,52,0,1,40,0,0,6,0,0,167
2023-10-23T07:00:00Z,0,0,0,0,0,0,0,0,0,12,0,0,2,1,0,0,0,0,0,52,0,0,15,79,3,0,16,0,0,10,0,0,190
2023-10-23T08:00:00Z,0,0,0,0,0,0,0,0,0,13,0,0,1,2,0,0,0,0,0,69,0,0,5,68,1,0,55,0,0,5,3,0,222
2023-10-23T09:00:00Z,0,0,0,0,0,0,0,0,0,17,0,0,5,2,0,0,2,0,0,65,0,0,8,69,2,0,42,0,0,9,0,0,221
2023-10-23T10:00:00Z,0,0,0,0,0,0,0,0,0,8,0,0,0,9,0,0,0,0,0,46,0,0,7,44,4,0,39,5,0,7,1,0,170
2023-10-23T11:00:00Z,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,1,0,0,37,0,0,8,89,4,0,15,0,0,10,0,0,173
2023-10-23T12:00:00Z,0,0,0,0,0,0,0,0,0,13,0,0,1,2,0,0,0,0,0,100,0,0,6,92,10,0,40,0,0,14,3,0,281
2023-10-23T13:00:00Z,0,0,0,0,1,0,0,0,0,16,0,0,1,4,0,0,0,0,0,66,0,0,11,98,5,1,12,0,0,13,1,0,229
2023-10-23T14:00:00Z,0,0,0,0,0,0,0,0,0,18,0,0,3,4,0,0,0,0,0,56,0,0,4,101,7,0,13,0,0,7,1,0,214
2023-10-23T15:00:00Z,0,0,0,0,1,0,0,0,0,17,0,0,0,4,0,0,0,0,0,47,1,0,4,68,7,0,6,0,0,9,2,0,166
2023-10-23T16:00:00Z,0,0,0,0,0,0,0,0,0,22,0,0,1,1,0,0,0,0,0,88,1,0,7,88,9,0,11,0,0,14,5,0,247
